drug,field,source_type,source_url,source_excerpt,extracted_by,reviewed_by,confidence
Remibrutinib,drug_characterization,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""REMIBRUTINIB""","Computed by pulling every individual FAERS report matching this drug's own search_term (REMIBRUTINIB) and tallying each report's drugcharacterization code (1=suspect, 2=concomitant, 3=interacting) from ONLY the drug-array entries whose medicinalproduct matches this drug (not co-listed drugs in the same report) -- a plain count= aggregate query cannot do this correctly (openFDA's flattened array indexing mixes in co-listed drugs' own characterization values). 88/88 reports matched.","fetch_faers_characterization.py (per-report drugcharacterization backfill, cycle-22/23 pass)",,1.0
Remibrutinib,purple_book,needs_extraction,,,,,
Remibrutinib,applications[218436].regulatory_application,orange_book,https://api.fda.gov/drug/drugsfda.json,"drugsfda.json: application_number NDA218436, sponsor_name NOVARTIS, product 001 RHAPSIDO (REMIBRUTINIB 25MG, TABLET, ORAL), submission ORIG-1 status AP submission_status_date 20250930",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
Remibrutinib,applications[218436].orange_book,orange_book,https://api.fda.gov/drug/orangebook.json?search=products.active_ingredients.name%3A%22REMIBRUTINIB%22&limit=100,"openFDA drug/orangebook.json, 1 product row(s) matched on products.active_ingredients.name='REMIBRUTINIB'","fetch_orange_book.py (openfda drug/orangebook.json, v2 pass)",,1.0
Risankizumab,mechanism_of_action,openfda_label,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=388f783d-f41e-4f04-bf64-ec637fe05bdf,"openFDA drug/label mechanism_of_action (FDA-approved label, section 12.1) -- v1 extracted text: 12.1 Mechanism of Action Risankizumab-rzaa is a humanized IgG1 monoclonal antibody that selectively binds to the p19 subunit of human IL-23 cytokine and inhibits its interaction with the IL-23 receptor. IL-23 is a naturally occurring cytokine that is involved in inflammatory and immune responses. Risankizumab-rzaa inhibits the release of pro-inflammatory cytokines and chemokines.","enrich_needs_extraction.py (LLM-assisted extraction, v1 pass; pending human QA); structured by atlas.migrate v1->v2",,0.9
Risankizumab,boxed_warning,openfda_label,https://api.fda.gov/drug/label.json?search=openfda.substance_name:RISANKIZUMAB&limit=1,"results[0] has no boxed_warning key (checked, none present)","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
Risankizumab,faers_summary,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""RISANKIZUMAB""&limit=1","openFDA drug/event.json aggregate: total_reports=4185, serious=1588, deaths=64","fetch_faers.py (openfda drug/event.json, v2 pass)",,1.0
Risankizumab,drug_characterization,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""RISANKIZUMAB""","Computed by pulling every individual FAERS report matching this drug's own search_term (RISANKIZUMAB) and tallying each report's drugcharacterization code (1=suspect, 2=concomitant, 3=interacting) from ONLY the drug-array entries whose medicinalproduct matches this drug (not co-listed drugs in the same report) -- a plain count= aggregate query cannot do this correctly (openFDA's flattened array indexing mixes in co-listed drugs' own characterization values). 4185/4185 reports matched.","fetch_faers_characterization.py (per-report drugcharacterization backfill, cycle-22/23 pass)",,1.0
Risankizumab,purple_book,purple_book,https://purplebooksearch.fda.gov/index.cfm?event=advancedsearch,"purplebooksearch.fda.gov live search table, BLA 761105 (Skyrizi), 0 biosimilar(s) on file","fetch_purple_book.py (purplebooksearch.fda.gov live search table, raw staging pass)",,1.0
Risankizumab,applications[761105].regulatory_application,purple_book,https://purplebooksearch.fda.gov/index.cfm?event=advancedsearch,purplebooksearch.fda.gov live search table: BLA 761105 | Skyrizi | risankizumab-rzaa | 351(a) | AbbVie Inc. | first approved 2019-04-23,atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
Risankizumab,applications[761105].orange_book,needs_extraction,,,,,
Ritlecitinib,mechanism_of_action,openfda_label,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6845750b-223c-45ae-bdf3-848d9cef0098,"openFDA drug/label mechanism_of_action (FDA-approved label, section 12.1) -- v1 extracted text: 12.1 Mechanism of Action LITFULO is a kinase inhibitor. Ritlecitinib irreversibly inhibits Janus kinase 3 (JAK3) and the tyrosine kinase expressed in hepatocellular carcinoma (TEC) kinase family by blocking the adenosine triphosphate (ATP) binding site. In cellular settings, ritlecitinib inhibits cytokine induced STAT phosphorylation mediated by JAK3-dependent receptors. Additionally, ritlecitinib inhibits signaling of immune receptors dependent on TEC kinase family members. The relevance of inhibition of specific JAK or TEC family enzymes to therapeutic effectiveness is not currently known.","enrich_needs_extraction.py (LLM-assisted extraction, v1 pass; pending human QA); structured by atlas.migrate v1->v2",,0.9
Ritlecitinib,boxed_warning,openfda_label,https://api.fda.gov/drug/label.json?search=openfda.substance_name:RITLECITINIB&limit=1,"results[0].boxed_warning -- v1 extracted text: WARNING: SERIOUS INFECTIONS, MORTALITY, MALIGNANCY, MAJOR ADVERSE CARDIOVASCULAR EVENTS (MACE), and THROMBOSIS WARNING: SERIOUS INFECTIONS, MORTALITY, MALIGNANCY, MAJOR ADVERSE CARDIOVASCULAR EVENTS (MACE), and THROMBOSIS See full prescribing information for complete boxed warning. • Increased risk of serious bacterial, fungal, viral, and opportunistic infections that may lead to hospitalization or death, including tuberculosis (TB). Interrupt treatment if serious infection occurs until the infection is controlled. LITFULO should not be given to patients with active tuberculosis. Test for latent TB before and during therapy; start treating latent TB prior to use. Monitor all patients for active TB during treatment, even patients with initial negative, latent TB test. ( 5.1 ). Monitor all patients for signs and symptoms of infection during and after treatment with LITFULO. ( 5.1 ) • Higher rate of all-cause mortality, including sudden cardiovascular death with another Janus kinase inhibitor (JAK) vs. TNF blockers in rheumatoid arthritis (RA) patients. LITFULO is not approved for use in RA patients. ( 5.2 ) • Malignancies were reported in patients treated with LITFULO ( 5.3 ). Higher rate of lymphomas and lung cancers with another JAK inhibitor vs. TNF blockers in RA patients. • Higher rate of MACE (defined as cardiovascular death, myocardial infarction, and stroke) with another JAK inhibitor vs. TNF blockers in RA patients. ( 5.4 ). • Thrombosis has occurred in patients treated with LITFULO. Increased incidence of pulmonary embolism, venous and arterial thrombosis with another JAK inhibitor vs. TNF blockers. ( 5.5 ) • Increased risk of serious bacterial, fungal, viral and opportunistic infections leading to hospitalization or death, including tuberculosis (TB). Interrupt treatment if serious infection occurs until the infection is controlled. LITFULO should not be given to patients with active tuberculosis. Test for latent TB before and during therapy; treat latent TB prior to use. Monitor all patients for active TB during treatment, even patients with initial negative, latent TB test. ( 5.1 ) • Higher rate of all-cause mortality, including sudden cardiovascular death with another Janus kinase inhibitor (JAK) vs. TNF blockers in rheumatoid arthritis (RA) patients. LITFULO is not approved for use in RA patients. ( 5.2 ) • Malignancies have occurred in patients treated with LITFULO [see Warnings and Precautions (5.3) ] . Higher rate of lymphomas and lung cancers with another JAK inhibitor vs. TNF blockers in RA patients. ( 5.3 ) • Higher rate of MACE (defined as cardiovascular death, myocardial infarction, and stroke) with another JAK inhibitor vs. TNF blockers in RA patients. ( 5.4 ) • Thrombosis has occurred in patients treated with LITFULO. Increased incidence of pulmonary embolism, venous and arterial thrombosis with another JAK inhibitor vs. TNF blockers. ( 5.5 )","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
Ritlecitinib,faers_summary,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""RITLECITINIB""&limit=1","openFDA drug/event.json aggregate: total_reports=124, serious=48, deaths=1","fetch_faers.py (openfda drug/event.json, v2 pass)",,1.0
Ritlecitinib,drug_characterization,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""RITLECITINIB""","Computed by pulling every individual FAERS report matching this drug's own search_term (RITLECITINIB) and tallying each report's drugcharacterization code (1=suspect, 2=concomitant, 3=interacting) from ONLY the drug-array entries whose medicinalproduct matches this drug (not co-listed drugs in the same report) -- a plain count= aggregate query cannot do this correctly (openFDA's flattened array indexing mixes in co-listed drugs' own characterization values). 124/124 reports matched.","fetch_faers_characterization.py (per-report drugcharacterization backfill, cycle-22/23 pass)",,1.0
Ritlecitinib,purple_book,needs_extraction,,,,,
Ritlecitinib,applications[215830].regulatory_application,orange_book,https://api.fda.gov/drug/orangebook.json,"openFDA drug/orangebook.json: RITLECITINIB application N215830, brand LITFULO, applicant PFIZER, approved 2023-06-23",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
Ritlecitinib,applications[215830].orange_book,orange_book,https://api.fda.gov/drug/orangebook.json?search=products.active_ingredients.name%3A%22RITLECITINIB%22&limit=100,"openFDA drug/orangebook.json, 1 product row(s) matched on products.active_ingredients.name='RITLECITINIB'","fetch_orange_book.py (openfda drug/orangebook.json, v2 pass)",,1.0
Roflumilast,mechanism_of_action,openfda_label,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=30dd6be3-6f60-c6a9-e063-6294a90afaa4,"openFDA drug/label mechanism_of_action (FDA-approved label, section 12.1) -- extracted text: 12.1 Mechanism of Action Roflumilast and its active metabolite (roflumilast N-oxide) are selective inhibitors of phosphodiesterase 4 (PDE4). Roflumilast and roflumilast N-oxide inhibition of PDE4 (a major cyclic-3',5'-adenosine monophosphate (cyclic AMP)-metabolizing enzyme in lung tissue) activity leads to accumulation of intracellular cyclic AMP. While the specific mechanism(s) by which roflumilast tablets exerts its therapeutic action in COPD patients is not well defined, it is thought to be related to the effects of increased intracellular cyclic AMP in lung cells.","deep-extraction pass (LLM-assisted extraction, scale-out backfill; pending human QA)",,0.9
Roflumilast,boxed_warning,openfda_label,https://api.fda.gov/drug/label.json?search=openfda.substance_name:ROFLUMILAST&limit=1,"results[0] has no boxed_warning key (checked, none present)","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
Roflumilast,faers_summary,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""ROFLUMILAST""&limit=1","openFDA drug/event.json aggregate: total_reports=2460, serious=1928, deaths=233","fetch_faers.py (openfda drug/event.json, cycle-6 pass)",,1.0
Roflumilast,drug_characterization,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""ROFLUMILAST""","Computed by pulling every individual FAERS report matching this drug's own search_term (ROFLUMILAST) and tallying each report's drugcharacterization code (1=suspect, 2=concomitant, 3=interacting) from ONLY the drug-array entries whose medicinalproduct matches this drug (not co-listed drugs in the same report) -- a plain count= aggregate query cannot do this correctly (openFDA's flattened array indexing mixes in co-listed drugs' own characterization values). 2460/2460 reports matched.","fetch_faers_characterization.py (per-report drugcharacterization backfill, cycle-22/23 pass)",,1.0
Roflumilast,purple_book,needs_extraction,,,,,
Roflumilast,applications[217242].regulatory_application,orange_book,https://api.fda.gov/drug/orangebook.json,"openfda orangebook.json: products.active_ingredients.name=ROFLUMILAST, application_number N217242 (ZORYVE Foam 0.3%), applicant_full_name ARCUTIS BIOTHERAPEUTICS INC, approval_date 2023-12-15 -- a SEPARATE NDA from the cream (N215985) this drug's other trials use; see AGENTS.md.","atlas.regulatory_applications override (cycle-6 pass, NDA-pinned for the foam-formulation trials)",,1.0
Roflumilast,applications[217242].orange_book,orange_book,https://api.fda.gov/drug/orangebook.json?search=products.active_ingredients.name%3A%22ROFLUMILAST%22&limit=100,"openFDA drug/orangebook.json, 1 product row(s) matched on products.active_ingredients.name='ROFLUMILAST' AND application_number='217242'","fetch_orange_book.py (openfda drug/orangebook.json, cycle-6 pass, NDA-pinned)",,1.0
Roflumilast,applications[215985].regulatory_application,orange_book,https://api.fda.gov/drug/orangebook.json,"openfda orangebook.json: products.active_ingredients.name=ROFLUMILAST, application_number N215985 (ZORYVE Cream), applicant_full_name ARCUTIS BIOTHERAPEUTICS INC, earliest product approval_date 2022-07-29 (0.3% Plaque Psoriasis); also 0.15% AD 2024-07-09 and 0.05% pediatric AD 2025-10-04 under the same NDA",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
